Timestamp,FPS,Angle
1773396140.858,38.9,99.63
1773396140.902,22.5,99.84
1773396140.961,17.0,99.88
1773396141.038,13.0,99.67
1773396141.207,5.9,100.84
1773396141.437,4.3,101.10
1773396141.464,37.0,101.99
1773396141.505,24.5,102.55
1773396141.535,32.8,102.88
1773396141.559,41.8,103.14
1773396141.605,21.6,103.34
1773396141.634,34.7,103.67
1773396141.659,41.2,103.93
1773396141.689,32.7,104.37
1773396141.718,34.5,104.30
1773396141.758,25.2,104.74
1773396141.795,26.8,104.68
1773396141.825,33.6,104.77
1773396141.850,39.0,104.73
1773396141.896,22.0,104.18
1773396141.926,33.2,104.96
1773396141.950,40.8,104.73
1773396141.995,22.2,104.74
1773396142.030,28.8,104.38
1773396142.053,43.3,104.38
1773396142.093,25.3,104.51
1773396142.120,36.2,104.64
1773396142.156,28.4,104.79
1773396142.185,34.4,104.90
1773396142.229,22.4,104.73
1773396142.253,42.2,105.12
1773396142.302,20.2,105.21
1773396142.344,24.1,105.30
1773396142.369,40.0,105.91
1773396142.397,35.1,106.01
1773396142.434,27.0,106.93
1773396142.458,42.4,109.67
1773396142.529,14.0,113.52
1773396142.602,13.7,116.47
1773396142.628,38.9,118.46
1773396142.658,33.4,119.13
1773396142.703,22.2,120.96
1773396142.729,37.9,122.44
1773396142.754,40.4,124.85
1773396142.799,22.2,129.00
1773396142.825,39.2,132.89
1773396142.857,30.8,135.55
1773396142.906,20.3,138.64
1773396142.933,37.8,142.87
1773396142.957,40.9,146.55
1773396143.002,22.3,150.85
1773396143.035,30.6,154.79
1773396143.059,41.4,156.70
1773396143.089,33.1,160.13
1773396143.124,28.4,163.25
1773396143.163,25.8,165.76
1773396143.189,38.2,167.73
1773396143.238,20.7,170.87
1773396143.269,31.8,170.76
1773396143.310,24.2,169.98
1773396143.336,38.9,167.93
1773396143.362,39.2,167.85
1773396143.392,32.5,165.92
1773396143.438,21.9,166.69
1773396143.464,39.1,167.14
1773396143.489,39.5,168.16
1773396143.525,27.9,169.06
1773396143.563,25.9,171.97
1773396143.593,33.3,173.11
1773396143.621,36.1,173.36
1773396143.654,30.2,173.72
1773396143.684,33.8,175.11
1773396143.728,22.8,176.46
1773396143.790,16.0,176.54
1773396143.863,13.7,176.14
1773396143.936,13.7,175.48
1773396143.968,30.7,174.88
1773396143.994,39.7,174.95
1773396144.024,32.8,174.95
1773396144.068,23.0,174.96
1773396144.099,32.0,174.48
1773396144.122,43.6,173.17
1773396144.169,21.0,170.14
1773396144.200,32.3,168.55
1773396144.225,39.9,168.15
1773396144.262,27.4,166.03
1773396144.304,23.8,169.48
1773396144.340,28.1,171.14
1773396144.366,37.9,170.07
1773396144.402,27.6,171.27
1773396144.429,37.4,170.72
1773396144.461,31.6,167.17
1773396144.492,31.6,165.21
1773396144.532,25.3,162.87
1773396144.585,18.8,159.86
1773396144.610,40.5,155.73
1773396144.634,41.5,152.05
1773396144.670,27.4,146.33
1773396144.698,36.2,141.14
1773396144.766,14.8,129.09
1773396144.792,37.8,125.08
1773396144.830,26.7,121.44
1773396144.854,41.6,117.45
1773396144.897,23.1,115.47
1773396144.938,24.5,114.14
1773396144.990,19.3,107.73
1773396145.021,31.9,104.47
1773396145.067,21.6,100.85
1773396145.121,18.6,96.88
1773396145.225,9.7,92.49
1773396145.257,30.7,90.73
1773396145.291,29.7,90.87
1773396145.323,30.8,90.59
1773396145.352,34.8,90.27
1773396145.389,26.7,87.04
1773396145.437,21.0,84.92
1773396145.494,17.6,84.37
1773396145.521,37.4,85.54
1773396145.565,22.5,86.65
1773396145.601,27.9,87.00
1773396145.675,13.5,87.88
1773396145.705,32.8,88.21
1773396145.734,35.0,88.13
1773396145.757,43.0,88.50
1773396145.801,22.9,88.51
1773396145.854,18.7,89.10
1773396145.890,28.3,89.72
1773396146.088,5.0,95.13
1773396146.134,21.5,98.47
1773396146.162,36.5,99.94
1773396146.230,14.7,103.67
1773396146.323,10.7,110.32
1773396146.360,27.2,112.91
1773396146.392,30.9,114.89
1773396146.420,36.3,116.86
1773396146.470,20.0,119.68
1773396146.506,27.9,122.52
1773396146.535,34.3,124.94
1773396146.563,34.8,129.88
1773396146.590,37.2,137.04
1773396146.626,28.1,141.25
1773396146.668,23.8,143.38
1773396146.700,31.2,148.35
1773396146.725,39.8,152.97
1773396146.762,26.8,154.86
1773396146.804,24.2,159.50
1773396146.836,31.4,162.63
1773396146.874,25.7,164.65
1773396146.907,30.9,165.75
1773396146.941,28.9,168.22
1773396146.979,26.7,169.04
1773396147.006,37.3,169.29
1773396147.037,31.5,170.18
1773396147.062,40.1,169.55
1773396147.105,23.5,166.86
1773396147.131,38.2,168.08
1773396147.162,32.0,169.50
1773396147.207,22.2,170.95
1773396147.239,31.2,170.88
1773396147.269,33.5,173.18
1773396147.310,24.4,172.96
1773396147.457,6.8,175.06
1773396147.509,19.0,175.29
1773396147.549,25.3,175.49
1773396147.578,34.7,175.32
1773396147.619,24.4,174.98
1773396147.659,24.7,174.32
1773396147.693,29.3,174.15
1773396147.725,31.8,174.09
1773396147.765,24.7,172.73
1773396147.789,41.6,169.86
1773396147.819,34.2,168.55
1773396147.852,29.7,168.56
1773396147.893,24.6,167.67
1773396147.920,36.8,165.80
1773396147.945,40.6,169.66
1773396147.974,34.5,171.82
1773396147.998,41.3,171.62
1773396148.030,30.8,172.74
1773396148.061,32.6,169.25
1773396148.108,21.2,167.64
1773396148.137,34.8,164.67
1773396148.162,40.5,158.48
1773396148.197,28.2,155.63
1773396148.224,36.8,151.50
1773396148.259,28.8,145.57
1773396148.323,15.8,134.59
1773396148.406,11.9,124.35
1773396148.436,33.8,120.16
1773396148.479,23.2,117.50
1773396148.509,33.1,114.56
1773396148.554,22.4,107.40
1773396148.597,23.0,104.98
1773396148.631,29.5,102.67
1773396148.658,37.0,100.71
1773396149.025,2.7,89.53
1773396149.055,33.2,87.18
1773396149.098,23.2,86.90
1773396149.134,27.9,86.45
1773396149.160,38.4,87.38
1773396149.198,26.1,87.45
1773396149.233,28.6,87.81
1773396149.260,37.2,88.46
1773396149.297,27.0,89.78
1773396149.329,31.3,91.21
1773396149.358,35.1,92.12
1773396149.389,32.0,93.63
1773396149.433,22.6,95.95
1773396149.533,10.0,106.72
1773396149.561,35.2,112.16
1773396149.607,21.8,116.80
1773396149.632,40.1,118.45
1773396149.660,35.3,120.89
1773396149.696,27.7,123.59
1773396149.725,35.4,125.67
1773396149.774,20.3,128.77
1773396149.797,42.5,132.21
1773396149.822,40.2,137.24
1773396149.863,24.4,141.12
1773396149.891,36.4,142.40
1773396149.927,27.5,148.86
1773396149.964,27.0,154.60
1773396149.997,30.6,158.47
1773396150.041,22.9,163.48
1773396150.068,36.9,167.16
1773396150.092,41.0,169.36
1773396150.125,29.9,172.57
1773396150.159,29.5,175.13
1773396150.190,33.0,174.73
1773396150.232,23.7,174.36
1773396150.258,37.5,169.29
1773396150.295,27.7,168.37
1773396150.330,28.0,168.37
1773396150.355,40.5,169.09
1773396150.397,23.6,169.53
1773396150.428,32.7,172.30
1773396150.461,30.1,173.56
1773396150.494,30.5,174.70
1773396150.523,34.3,175.61
1773396150.566,23.1,175.53
1773396150.596,33.7,174.57
1773396150.625,34.8,174.62
1773396150.658,30.0,174.35
1773396150.690,31.1,174.32
1773396150.736,21.8,174.20
1773396150.760,41.9,174.02
1773396150.791,32.0,173.96
1773396150.829,26.2,173.99
1773396150.856,37.4,174.19
1773396150.906,20.1,174.17
1773396150.932,38.7,174.68
1773396150.968,27.1,172.96
1773396150.993,40.2,171.15
1773396151.023,33.6,170.83
1773396151.070,21.4,169.71
1773396151.096,37.7,168.50
1773396151.143,21.7,170.56
1773396151.167,40.9,173.36
1773396151.191,42.0,172.85
1773396151.262,14.0,168.87
1773396151.332,14.4,162.14
1773396151.365,29.6,158.40
1773396151.470,9.6,146.12
1773396151.495,40.5,139.17
1773396151.526,32.1,134.16
1773396151.594,14.6,126.18
1773396151.630,28.2,121.30
1773396151.663,29.8,118.69
1773396151.691,35.6,116.64
1773396151.736,22.3,113.20
1773396151.760,41.7,109.45
1773396151.796,27.6,107.83
1773396151.969,5.8,93.26
1773396151.995,38.6,90.76
1773396152.024,35.1,90.72
1773396152.072,20.7,88.90
1773396152.096,41.3,87.56
1773396152.132,27.8,86.46
1773396152.160,36.3,85.41
1773396152.202,23.7,85.22
1773396152.228,38.0,84.70
1773396152.258,34.0,85.02
1773396152.298,24.9,85.44
1773396152.328,33.2,86.25
1773396152.362,29.2,86.56
1773396152.424,16.2,86.45
1773396152.463,25.5,86.31
1773396152.494,32.5,86.71
1773396152.531,27.2,88.13
1773396152.594,15.8,90.09
1773396152.630,27.8,94.29
1773396152.662,31.9,96.90
1773396152.697,28.2,98.98
1773396152.725,35.3,102.03
1773396152.760,28.8,104.66
